Date,Hour,Temperature,Load
03-Jan-06,11,71.24,1093950.92
03-Jan-06,12,73.44,1087214.96
03-Jan-06,13,74.96,1129486.86
03-Jan-06,14,75.88,1123519.16
03-Jan-06,15,75.4,1150880.6
03-Jan-06,16,74.56,1135817.4
03-Jan-06,17,71.96,1123217.3
03-Jan-06,18,66.8,1169286.16
03-Jan-06,19,62.92,1292356.52
03-Jan-06,20,60.48,1345479.92
03-Jan-06,21,58.6,1322000.08
03-Jan-06,22,57.16,1269436.74
03-Jan-06,23,56.28,1164375.0
03-Jan-06,24,55.28,1047588.06
04-Jan-06,1,52.68,1010974.92
04-Jan-06,2,52.28,976632.22
04-Jan-06,3,51.36,969273.66
04-Jan-06,4,50.12,1027728.38
04-Jan-06,5,49.2,1140816.82
04-Jan-06,6,48.68,1270355.02
04-Jan-06,7,47.72,1539772.04
04-Jan-06,8,48.24,1713521.68
04-Jan-06,9,53.6,1563475.0
04-Jan-06,10,58.76,1447588.16
04-Jan-06,11,63.72,1240011.14
04-Jan-06,12,66.6,1165624.42
04-Jan-06,13,68.48,1102388.52
04-Jan-06,14,69.76,1074042.98
04-Jan-06,15,70.32,1036446.38
04-Jan-06,16,69.88,1038734.52
04-Jan-06,17,68.16,1070980.02
04-Jan-06,18,63.28,1206371.06
04-Jan-06,19,59.36,1372044.08
04-Jan-06,20,57.28,1417690.92
04-Jan-06,21,55.56,1395418.98
04-Jan-06,22,54.4,1332109.36
04-Jan-06,23,53.28,1257252.38
04-Jan-06,24,52.28,1172058.16
05-Jan-06,1,51.4,1064273.86
05-Jan-06,2,50.64,1031664.3
05-Jan-06,3,50.16,1038765.42
05-Jan-06,4,49.84,1054907.12
05-Jan-06,5,49.76,1093939.86
05-Jan-06,6,49.2,1237278.32
05-Jan-06,7,48.76,1430529.96
05-Jan-06,8,49.76,1592898.48
05-Jan-06,9,54.28,1509616.6
05-Jan-06,10,58.96,1459299.92
05-Jan-06,11,64.48,1208721.36
05-Jan-06,12,67.64,1136329.16
05-Jan-06,13,69.64,1080424.72
05-Jan-06,14,71.2,1037990.86
05-Jan-06,15,71.52,1032347.8
05-Jan-06,16,70.92,1032132.88
05-Jan-06,17,69.16,1072622.86
05-Jan-06,18,65.92,1141268.02
05-Jan-06,19,64.0,1294414.18
05-Jan-06,20,62.64,1317209.58
05-Jan-06,21,61.88,1261869.94
05-Jan-06,22,60.64,1194897.46
05-Jan-06,23,59.84,1061441.64
05-Jan-06,24,58.36,959704.88
06-Jan-06,1,56.2,896746.08
06-Jan-06,2,54.88,882696.0
06-Jan-06,3,52.96,931394.46
06-Jan-06,4,50.96,982192.82
06-Jan-06,5,49.08,1139861.62
06-Jan-06,6,47.88,1374702.52
06-Jan-06,7,46.96,1629921.94
06-Jan-06,8,46.6,1834849.18
06-Jan-06,9,48.76,1893100.6
06-Jan-06,10,50.4,1805168.38
06-Jan-06,11,52.76,1667846.38
06-Jan-06,12,53.92,1551871.56
06-Jan-06,13,55.08,1444595.08
06-Jan-06,14,55.72,1387315.46
06-Jan-06,15,55.64,1342609.54
06-Jan-06,16,55.0,1334008.42
06-Jan-06,17,53.4,1431779.24
06-Jan-06,18,51.12,1652756.52
06-Jan-06,19,49.32,1755209.18
06-Jan-06,20,48.28,1796490.58
06-Jan-06,21,46.56,1831344.72
06-Jan-06,22,45.36,1804408.4
06-Jan-06,23,44.56,1723307.62
06-Jan-06,24,43.96,1695565.66
07-Jan-06,1,41.4,1680157.12
07-Jan-06,2,40.0,1775653.9
07-Jan-06,3,38.92,1850684.0
07-Jan-06,4,38.24,1938633.26
07-Jan-06,5,37.24,2108235.82
07-Jan-06,6,36.64,2267935.06
07-Jan-06,7,35.88,2432301.64
07-Jan-06,8,36.56,2449431.3
07-Jan-06,9,39.8,2361624.44
07-Jan-06,10,42.36,2237677.34
07-Jan-06,11,46.0,2004886.22
07-Jan-06,12,48.4,1803173.32
07-Jan-06,13,51.08,1626538.9
07-Jan-06,14,53.04,1461756.36
07-Jan-06,15,53.8,1375116.68
07-Jan-06,16,54.24,1347472.74
07-Jan-06,17,53.04,1445762.32
07-Jan-06,18,49.2,1745273.26
07-Jan-06,19,45.12,1988976.48
07-Jan-06,20,42.48,2136683.82
07-Jan-06,21,41.48,2143997.46
07-Jan-06,22,40.4,2134370.62
07-Jan-06,23,39.76,2071552.66
07-Jan-06,24,38.88,2072408.22
08-Jan-06,1,37.56,1950551.94
08-Jan-06,2,36.64,2027849.36
08-Jan-06,3,35.44,2087562.1
08-Jan-06,4,35.64,2128860.0
08-Jan-06,5,35.44,2219742.16
08-Jan-06,6,35.4,2340058.66
08-Jan-06,7,34.36,2490093.86
08-Jan-06,8,35.32,2472221.04
08-Jan-06,9,43.28,2176055.16
08-Jan-06,10,51.04,1771290.1
08-Jan-06,11,57.28,1500779.48
08-Jan-06,12,60.64,1311285.1
08-Jan-06,13,62.84,1214151.7
08-Jan-06,14,64.08,1128061.7
08-Jan-06,15,64.52,1084528.94
08-Jan-06,16,64.48,1080388.28
08-Jan-06,17,63.0,1130833.68
08-Jan-06,18,58.76,1311969.34
08-Jan-06,19,54.44,1548266.34
08-Jan-06,20,52.12,1620189.86
08-Jan-06,21,50.68,1642960.08
08-Jan-06,22,49.08,1630677.82
08-Jan-06,23,48.16,1533621.88
08-Jan-06,24,47.6,1419277.8
09-Jan-06,1,46.56,1340746.14
09-Jan-06,2,45.8,1331220.14
09-Jan-06,3,45.0,1389898.26
09-Jan-06,4,44.96,1371663.78
09-Jan-06,5,43.76,1519716.92
09-Jan-06,6,43.16,1662347.16
09-Jan-06,7,42.08,1929822.36
09-Jan-06,8,43.8,1996754.24
09-Jan-06,9,51.56,1724429.64
09-Jan-06,10,59.04,1464888.42
09-Jan-06,11,64.04,1230348.14
09-Jan-06,12,67.04,1158121.98
09-Jan-06,13,69.08,1103569.78
09-Jan-06,14,69.88,1074251.7
09-Jan-06,15,70.36,1034768.84
09-Jan-06,16,70.44,1024539.1
09-Jan-06,17,68.96,1074974.22
09-Jan-06,18,63.2,1207843.56
09-Jan-06,19,58.44,1407861.34
09-Jan-06,20,56.56,1438489.4
09-Jan-06,21,54.84,1431945.96
09-Jan-06,22,53.44,1386758.04
09-Jan-06,23,52.6,1295473.98
09-Jan-06,24,52.24,1175577.36
10-Jan-06,1,50.8,1109367.84
10-Jan-06,2,50.08,1077785.46
10-Jan-06,3,49.8,1062150.06
10-Jan-06,4,49.96,1042664.88
10-Jan-06,5,50.08,1079299.78
10-Jan-06,6,49.76,1205278.64
10-Jan-06,7,50.2,1418344.52
10-Jan-06,8,51.68,1516737.48
10-Jan-06,9,57.4,1348014.98
10-Jan-06,10,63.36,1203809.26
10-Jan-06,11,68.72,1124278.6
10-Jan-06,12,71.32,1103641.8
10-Jan-06,13,72.8,1100855.1
10-Jan-06,14,73.72,1089764.46
10-Jan-06,15,73.36,1072268.74
10-Jan-06,16,72.92,1084163.94
10-Jan-06,17,71.48,1095167.2
10-Jan-06,18,68.56,1151974.14
10-Jan-06,19,65.2,1274596.06
10-Jan-06,20,63.88,1289406.48
10-Jan-06,21,63.12,1249423.14
10-Jan-06,22,62.52,1158549.66
10-Jan-06,23,61.96,1030687.58
10-Jan-06,24,60.68,900279.6
11-Jan-06,1,60.4,796002.24
11-Jan-06,2,60.0,744740.7
11-Jan-06,3,59.52,731830.5
11-Jan-06,4,58.4,754024.06
11-Jan-06,5,57.32,784094.88
11-Jan-06,6,57.36,871430.82
11-Jan-06,7,56.44,1089875.88
11-Jan-06,8,56.64,1208816.56
11-Jan-06,9,61.16,1181142.92
11-Jan-06,10,66.16,1137245.68
11-Jan-06,11,71.04,1095282.68
11-Jan-06,12,73.48,1087510.84
11-Jan-06,13,74.76,1122059.68
11-Jan-06,14,75.16,1118738.82
11-Jan-06,15,75.32,1138668.86
11-Jan-06,16,74.36,1138611.78
11-Jan-06,17,73.04,1170103.6
11-Jan-06,18,69.2,1170495.12
11-Jan-06,19,65.8,1265342.84
11-Jan-06,20,63.52,1304295.94
11-Jan-06,21,61.48,1265418.78
11-Jan-06,22,60.72,1187100.06
11-Jan-06,23,60.12,1062471.78
11-Jan-06,24,59.12,934932.74
12-Jan-06,1,57.8,851592.38
12-Jan-06,2,57.76,809328.42
12-Jan-06,3,57.08,793804.14
12-Jan-06,4,56.56,798671.28
12-Jan-06,5,56.28,849317.2
12-Jan-06,6,55.76,961987.54
12-Jan-06,7,55.56,1109900.24
12-Jan-06,8,55.84,1244543.96
12-Jan-06,9,60.36,1222154.4
12-Jan-06,10,65.04,1163857.92
12-Jan-06,11,69.8,1105044.18
12-Jan-06,12,72.4,1103728.88
12-Jan-06,13,74.12,1102639.68
12-Jan-06,14,75.08,1119844.36
12-Jan-06,15,75.32,1138668.86
12-Jan-06,16,74.96,1146287.06
12-Jan-06,17,73.6,1158866.76
12-Jan-06,18,69.24,1177410.58
12-Jan-06,19,65.52,1258328.3
12-Jan-06,20,63.56,1305469.82
12-Jan-06,21,62.36,1259147.64
12-Jan-06,22,60.8,1186401.9
12-Jan-06,23,60.24,1054464.1
12-Jan-06,24,59.48,921381.26
13-Jan-06,1,58.36,838870.84
13-Jan-06,2,57.64,810399.35
13-Jan-06,3,57.72,756671.5
13-Jan-06,4,57.44,762494.56
13-Jan-06,5,57.2,801092.22
13-Jan-06,6,57.12,880928.96
13-Jan-06,7,57.0,1062597.24
13-Jan-06,8,57.96,1158543.6
13-Jan-06,9,61.72,1188266.84
13-Jan-06,10,65.64,1132762.0
13-Jan-06,11,69.92,1103544.6
13-Jan-06,12,72.72,1097601.14
13-Jan-06,13,73.56,1100306.34
13-Jan-06,14,74.12,1111518.62
13-Jan-06,15,73.92,1093653.44
13-Jan-06,16,72.88,1083803.38
13-Jan-06,17,71.76,1101049.72
13-Jan-06,18,70.52,1210330.58
13-Jan-06,19,68.76,1297163.98
13-Jan-06,20,68.08,1340620.6
13-Jan-06,21,67.0,1298228.7
13-Jan-06,22,66.0,1175564.98
13-Jan-06,23,64.6,1042539.0
13-Jan-06,24,62.64,902203.46
14-Jan-06,1,59.52,809222.56
14-Jan-06,2,57.32,817495.09
14-Jan-06,3,55.04,852269.34
14-Jan-06,4,52.76,954961.32
14-Jan-06,5,51.56,1015554.94
14-Jan-06,6,50.4,1171977.34
14-Jan-06,7,49.36,1424018.68
14-Jan-06,8,49.32,1616640.1
14-Jan-06,9,50.44,1776508.28
14-Jan-06,10,51.72,1782042.9
14-Jan-06,11,54.08,1602835.48
14-Jan-06,12,55.6,1464424.36
14-Jan-06,13,57.28,1345446.8
14-Jan-06,14,58.52,1280832.52
14-Jan-06,15,59.12,1208255.52
14-Jan-06,16,59.04,1208584.4
14-Jan-06,17,57.84,1272876.04
14-Jan-06,18,55.56,1401204.24
14-Jan-06,19,52.76,1616749.64
14-Jan-06,20,51.64,1647073.92
14-Jan-06,21,50.72,1642304.16
14-Jan-06,22,49.84,1579700.96
14-Jan-06,23,48.56,1513738.62
14-Jan-06,24,47.56,1419277.8
15-Jan-06,1,45.28,1408565.28
15-Jan-06,2,43.64,1475743.6
15-Jan-06,3,42.2,1574089.22
15-Jan-06,4,40.56,1724585.5
15-Jan-06,5,39.56,1866636.96
15-Jan-06,6,38.32,2153485.96
15-Jan-06,7,37.48,2314602.76
15-Jan-06,8,37.6,2372881.42
15-Jan-06,9,41.12,2225967.96
15-Jan-06,10,45.0,2115575.7
15-Jan-06,11,49.84,1821612.1
15-Jan-06,12,54.08,1554644.06
15-Jan-06,13,57.48,1330464.88
15-Jan-06,14,59.68,1232551.3
15-Jan-06,15,60.96,1178083.68
15-Jan-06,16,61.24,1162666.74
15-Jan-06,17,59.92,1218856.98
15-Jan-06,18,56.04,1393355.78
15-Jan-06,19,51.92,1641117.16
15-Jan-06,20,50.44,1693154.28
15-Jan-06,21,49.68,1652203.0
15-Jan-06,22,48.84,1624722.78
15-Jan-06,23,48.08,1538689.86
15-Jan-06,24,47.52,1419277.8
16-Jan-06,1,46.68,1340179.84
16-Jan-06,2,46.2,1318361.84
16-Jan-06,3,46.08,1279858.0
16-Jan-06,4,46.04,1282837.36
16-Jan-06,5,46.28,1353614.34
16-Jan-06,6,45.96,1520596.5
16-Jan-06,7,45.48,1764624.12
16-Jan-06,8,45.0,1945104.76
16-Jan-06,9,51.0,1734868.16
16-Jan-06,10,56.8,1467465.04
16-Jan-06,11,62.12,1296468.46
16-Jan-06,12,64.56,1189691.24
16-Jan-06,13,66.88,1115043.92
16-Jan-06,14,68.28,1067747.3
16-Jan-06,15,68.92,1050302.94
16-Jan-06,16,68.52,1049269.9
16-Jan-06,17,66.88,1072426.24
16-Jan-06,18,62.68,1202395.52
16-Jan-06,19,58.48,1404428.64
16-Jan-06,20,55.72,1479390.36
16-Jan-06,21,54.24,1481914.4
16-Jan-06,22,52.88,1440555.4
16-Jan-06,23,52.04,1345513.8
16-Jan-06,24,50.84,1233246.02
17-Jan-06,1,51.48,1059850.54
17-Jan-06,2,51.08,1015359.56
17-Jan-06,3,51.0,994080.76
17-Jan-06,4,51.4,957774.96
17-Jan-06,5,51.48,1015303.24
17-Jan-06,6,51.76,1112260.52
17-Jan-06,7,52.56,1238350.16
17-Jan-06,8,54.8,1310868.0
17-Jan-06,9,59.44,1289357.9
17-Jan-06,10,63.84,1203907.3
17-Jan-06,11,68.72,1124278.6
17-Jan-06,12,71.48,1101652.64
17-Jan-06,13,73.2,1098430.18
17-Jan-06,14,74.04,1110964.8
17-Jan-06,15,74.16,1091644.94
17-Jan-06,16,74.48,1141443.48
17-Jan-06,17,73.32,1166559.84
17-Jan-06,18,71.12,1230099.36
17-Jan-06,19,69.16,1325937.12
17-Jan-06,20,67.44,1336076.18
17-Jan-06,21,66.48,1264601.1
17-Jan-06,22,66.16,1186522.64
17-Jan-06,23,64.4,1031549.32
17-Jan-06,24,62.4,916120.02
18-Jan-06,1,60.28,797850.14
18-Jan-06,2,58.76,757338.9
18-Jan-06,3,57.16,789154.18
18-Jan-06,4,56.52,798592.5
18-Jan-06,5,54.44,895869.22
18-Jan-06,6,52.96,1053071.44
18-Jan-06,7,51.08,1376015.9
18-Jan-06,8,49.84,1580064.84
18-Jan-06,9,50.8,1744824.46
18-Jan-06,10,52.4,1742723.04
18-Jan-06,11,53.88,1600014.58
18-Jan-06,12,55.56,1462701.58
18-Jan-06,13,56.8,1386369.74
18-Jan-06,14,57.6,1307312.28
18-Jan-06,15,58.32,1244153.2
18-Jan-06,16,58.36,1242500.98
18-Jan-06,17,57.04,1310208.72
18-Jan-06,18,53.08,1515238.12
18-Jan-06,19,47.96,1832236.12
18-Jan-06,20,46.08,1935445.9
18-Jan-06,21,43.84,2021238.66
18-Jan-06,22,43.2,1962008.92
18-Jan-06,23,42.16,1916770.56
18-Jan-06,24,41.76,1861899.08
19-Jan-06,1,38.12,1905563.74
19-Jan-06,2,38.52,1897923.24
19-Jan-06,3,38.04,1924707.44
19-Jan-06,4,37.68,2001924.26
19-Jan-06,5,38.2,2059012.26
19-Jan-06,6,38.08,2167359.62
19-Jan-06,7,38.2,2286651.06
19-Jan-06,8,39.4,2311844.42
19-Jan-06,9,46.92,1967318.86
19-Jan-06,10,53.8,1686806.88
19-Jan-06,11,58.96,1450658.12
19-Jan-06,12,62.48,1281121.5
19-Jan-06,13,64.4,1170906.36
19-Jan-06,14,65.8,1097860.14
19-Jan-06,15,66.44,1058827.44
19-Jan-06,16,66.56,1055763.06
19-Jan-06,17,65.28,1103783.56
19-Jan-06,18,62.24,1216593.74
19-Jan-06,19,58.24,1397410.86
19-Jan-06,20,55.72,1479390.36
19-Jan-06,21,54.24,1481914.4
19-Jan-06,22,53.92,1349434.02
19-Jan-06,23,53.12,1259150.42
19-Jan-06,24,51.32,1215526.4
20-Jan-06,1,51.12,1094977.86
20-Jan-06,2,51.08,1015359.56
20-Jan-06,3,50.8,1003447.86
20-Jan-06,4,50.72,989743.3
20-Jan-06,5,50.76,1033649.02
20-Jan-06,6,51.04,1149231.72
20-Jan-06,7,51.12,1376015.9
20-Jan-06,8,52.64,1437547.34
20-Jan-06,9,57.92,1344134.5
20-Jan-06,10,62.88,1214630.3
20-Jan-06,11,68.12,1132615.16
20-Jan-06,12,71.56,1101945.22
20-Jan-06,13,72.84,1100967.54
20-Jan-06,14,73.48,1095054.82
20-Jan-06,15,73.68,1075533.7
20-Jan-06,16,73.24,1095559.1
20-Jan-06,17,71.92,1116269.5
20-Jan-06,18,70.08,1183910.84
20-Jan-06,19,68.2,1298860.6
20-Jan-06,20,67.04,1321154.6
20-Jan-06,21,66.52,1265046.68
20-Jan-06,22,65.72,1177322.64
20-Jan-06,23,64.88,1040841.6
20-Jan-06,24,63.8,885144.58
21-Jan-06,1,64.12,765782.38
21-Jan-06,2,63.96,718567.76
21-Jan-06,3,64.08,693225.34
21-Jan-06,4,63.84,679344.98
21-Jan-06,5,64.24,692022.66
21-Jan-06,6,63.8,771264.68
21-Jan-06,7,63.08,939649.34
21-Jan-06,8,62.76,1002950.9
21-Jan-06,9,66.12,1038955.14
21-Jan-06,10,69.32,1077758.88
21-Jan-06,11,72.72,1094085.1
21-Jan-06,12,74.56,1125879.68
21-Jan-06,13,76.16,1135542.96
21-Jan-06,14,77.08,1177833.14
21-Jan-06,15,77.36,1186531.82
21-Jan-06,16,76.92,1210717.1
21-Jan-06,17,75.96,1251284.32
21-Jan-06,18,72.4,1252588.78
21-Jan-06,19,69.12,1326189.64
21-Jan-06,20,67.84,1335957.24
21-Jan-06,21,66.6,1271414.86
21-Jan-06,22,65.88,1177128.22
21-Jan-06,23,65.4,1032510.76
21-Jan-06,24,64.8,885991.02
22-Jan-06,1,63.92,771366.84
22-Jan-06,2,63.96,718567.76
22-Jan-06,3,63.6,691052.64
22-Jan-06,4,64.0,677922.78
22-Jan-06,5,64.24,692022.66
22-Jan-06,6,64.28,771993.06
22-Jan-06,7,64.44,936739.66
22-Jan-06,8,64.6,1030062.06
22-Jan-06,9,66.6,1027244.96
22-Jan-06,10,70.04,1067503.68
22-Jan-06,11,73.0,1100325.9
22-Jan-06,12,75.24,1129018.02
22-Jan-06,13,76.6,1195411.68
22-Jan-06,14,77.44,1206318.38
22-Jan-06,15,77.72,1223835.84
22-Jan-06,16,77.48,1239601.84
22-Jan-06,17,76.16,1248093.68
22-Jan-06,18,73.72,1290862.66
22-Jan-06,19,71.0,1336589.82
22-Jan-06,20,69.32,1337621.34
22-Jan-06,21,68.68,1292343.7
22-Jan-06,22,68.2,1196156.28
22-Jan-06,23,67.76,1075308.64
22-Jan-06,24,67.28,911231.32
23-Jan-06,1,67.16,817414.36
23-Jan-06,2,66.84,758562.36
23-Jan-06,3,66.56,725620.74
23-Jan-06,4,66.4,710624.42
23-Jan-06,5,66.2,719279.52
23-Jan-06,6,66.16,789995.6
23-Jan-06,7,65.88,928015.64
23-Jan-06,8,66.56,974981.72
23-Jan-06,9,68.76,1025025.56
23-Jan-06,10,71.2,1068748.86
23-Jan-06,11,73.8,1105797.92
23-Jan-06,12,75.72,1146944.06
23-Jan-06,13,77.24,1177503.2
23-Jan-06,14,77.72,1207531.8
23-Jan-06,15,77.72,1223835.84
23-Jan-06,16,77.44,1234291.06
23-Jan-06,17,76.24,1252195.16
23-Jan-06,18,73.68,1294054.06
23-Jan-06,19,71.44,1345866.7
23-Jan-06,20,70.16,1365302.76
23-Jan-06,21,69.68,1333209.76
23-Jan-06,22,69.2,1242546.32
23-Jan-06,23,68.56,1103253.9
23-Jan-06,24,68.4,960579.54
24-Jan-06,1,67.56,834384.64
24-Jan-06,2,66.76,753114.24
24-Jan-06,3,66.32,724706.66
24-Jan-06,4,66.4,710624.42
24-Jan-06,5,65.92,719553.98
24-Jan-06,6,65.6,802863.24
24-Jan-06,7,65.4,913606.9
24-Jan-06,8,66.08,978893.22
24-Jan-06,9,67.52,1034573.04
24-Jan-06,10,69.76,1073746.98
24-Jan-06,11,72.28,1087627.84
24-Jan-06,12,73.96,1105145.48
24-Jan-06,13,74.2,1105560.44
24-Jan-06,14,75.08,1119844.36
24-Jan-06,15,75.48,1152259.44
24-Jan-06,16,74.72,1140150.18
24-Jan-06,17,73.08,1170103.6
24-Jan-06,18,70.76,1223004.68
24-Jan-06,19,67.2,1283250.42
24-Jan-06,20,65.48,1302666.26
24-Jan-06,21,64.0,1238229.14
24-Jan-06,22,63.04,1152370.7
24-Jan-06,23,62.2,1039763.54
24-Jan-06,24,61.16,911534.12
25-Jan-06,1,59.08,814109.32
25-Jan-06,2,57.6,810399.35
25-Jan-06,3,56.16,848509.24
25-Jan-06,4,54.64,868308.46
25-Jan-06,5,53.2,944441.04
25-Jan-06,6,51.48,1120928.52
25-Jan-06,7,50.04,1411721.18
25-Jan-06,8,49.72,1592898.48
25-Jan-06,9,54.2,1509616.6
25-Jan-06,10,58.56,1444842.12
25-Jan-06,11,62.56,1287401.28
25-Jan-06,12,65.36,1171262.14
25-Jan-06,13,66.8,1118016.26
25-Jan-06,14,68.4,1068915.1
25-Jan-06,15,68.8,1052871.82
25-Jan-06,16,68.64,1049227.68
25-Jan-06,17,66.88,1072426.24
25-Jan-06,18,62.92,1206268.08
25-Jan-06,19,57.4,1415730.3
25-Jan-06,20,55.32,1477062.6
25-Jan-06,21,54.12,1484345.94
25-Jan-06,22,52.88,1440555.4
25-Jan-06,23,51.44,1365044.12
25-Jan-06,24,50.64,1238267.3
26-Jan-06,1,49.12,1202776.38
26-Jan-06,2,47.32,1238790.52
26-Jan-06,3,45.92,1303518.34
26-Jan-06,4,44.88,1380448.36
26-Jan-06,5,43.28,1533132.4
26-Jan-06,6,42.12,1738905.46
26-Jan-06,7,40.64,1994342.0
26-Jan-06,8,41.0,2116281.34
26-Jan-06,9,46.36,2030941.66
26-Jan-06,10,52.16,1755438.98
26-Jan-06,11,57.24,1505642.02
26-Jan-06,12,60.24,1317067.12
26-Jan-06,13,62.32,1222383.9
26-Jan-06,14,63.8,1138957.6
26-Jan-06,15,64.44,1087725.28
26-Jan-06,16,64.36,1084062.62
26-Jan-06,17,63.16,1129030.04
26-Jan-06,18,59.64,1273456.94
26-Jan-06,19,55.12,1517163.14
26-Jan-06,20,53.04,1598139.92
26-Jan-06,21,51.64,1588130.04
26-Jan-06,22,50.68,1542537.0
26-Jan-06,23,50.24,1429365.16
26-Jan-06,24,50.16,1275966.84
27-Jan-06,1,49.96,1136546.24
27-Jan-06,2,49.48,1125927.38
27-Jan-06,3,49.08,1160502.8
27-Jan-06,4,48.56,1171372.88
27-Jan-06,5,48.12,1258881.0
27-Jan-06,6,47.8,1378429.66
27-Jan-06,7,48.36,1459474.16
27-Jan-06,8,49.0,1644408.46
27-Jan-06,9,52.6,1674658.04
27-Jan-06,10,57.72,1440595.6
27-Jan-06,11,61.68,1336450.5
27-Jan-06,12,63.88,1195525.64
27-Jan-06,13,65.08,1150007.78
27-Jan-06,14,66.28,1094354.78
27-Jan-06,15,66.16,1062726.08
27-Jan-06,16,65.92,1053041.5
27-Jan-06,17,64.76,1101515.16
27-Jan-06,18,62.12,1218072.68
27-Jan-06,19,58.2,1397410.86
27-Jan-06,20,56.88,1436366.72
27-Jan-06,21,55.68,1396438.92
27-Jan-06,22,54.92,1313334.94
27-Jan-06,23,54.52,1196365.34
27-Jan-06,24,53.04,1138130.38
28-Jan-06,1,51.92,1042889.18
28-Jan-06,2,51.16,1015359.56
28-Jan-06,3,51.48,967429.7
28-Jan-06,4,50.64,989743.3
28-Jan-06,5,50.36,1042534.94
28-Jan-06,6,50.28,1168214.82
28-Jan-06,7,49.76,1433011.48
28-Jan-06,8,50.84,1534519.1
28-Jan-06,9,56.6,1395899.98
28-Jan-06,10,62.44,1247773.24
28-Jan-06,11,66.88,1167444.52
28-Jan-06,12,69.4,1096129.6
28-Jan-06,13,70.28,1068041.32
28-Jan-06,14,70.92,1032390.42
28-Jan-06,15,70.92,1029097.88
28-Jan-06,16,70.2,1026097.62
28-Jan-06,17,69.2,1072343.42
28-Jan-06,18,66.64,1164796.48
28-Jan-06,19,64.08,1287861.32
28-Jan-06,20,62.12,1301533.68
28-Jan-06,21,60.44,1276035.4
28-Jan-06,22,59.64,1201473.44
28-Jan-06,23,58.84,1078961.46
28-Jan-06,24,57.72,964553.22
29-Jan-06,1,57.56,855645.32
29-Jan-06,2,57.16,826649.61
29-Jan-06,3,57.36,779944.88
29-Jan-06,4,58.24,764739.86
29-Jan-06,5,58.92,771523.28
29-Jan-06,6,59.48,847072.72
29-Jan-06,7,59.6,988869.54
29-Jan-06,8,59.88,1119398.0
29-Jan-06,9,62.32,1155369.26
29-Jan-06,10,65.56,1134795.92
29-Jan-06,11,69.24,1123013.72
29-Jan-06,12,71.36,1102173.02
29-Jan-06,13,72.92,1099309.48
29-Jan-06,14,72.84,1083885.76
29-Jan-06,15,72.72,1059206.76
29-Jan-06,16,71.88,1055248.68
29-Jan-06,17,70.84,1075824.04
29-Jan-06,18,69.64,1178940.88
29-Jan-06,19,68.4,1290458.84
29-Jan-06,20,67.48,1334650.24
29-Jan-06,21,66.96,1299590.62
29-Jan-06,22,66.48,1188807.9
29-Jan-06,23,66.0,1023741.12
29-Jan-06,24,65.64,895525.9
30-Jan-06,1,65.24,777958.96
30-Jan-06,2,65.0,723091.76
30-Jan-06,3,64.56,692880.14
30-Jan-06,4,64.24,683278.92
30-Jan-06,5,63.96,681893.62
30-Jan-06,6,63.92,767646.46
30-Jan-06,7,63.72,952884.94
30-Jan-06,8,64.04,1030479.68
