Date,Hour,Temperature,Load
04-Jan-06,20,57.28,
04-Jan-06,21,55.56,
04-Jan-06,22,54.4,
04-Jan-06,23,53.28,
04-Jan-06,24,52.28,
05-Jan-06,1,51.4,
05-Jan-06,2,50.64,
05-Jan-06,3,50.16,
05-Jan-06,4,49.84,
05-Jan-06,5,49.76,
05-Jan-06,6,49.2,
05-Jan-06,7,48.76,
05-Jan-06,8,49.76,
05-Jan-06,9,54.28,
05-Jan-06,10,58.96,
05-Jan-06,11,64.48,
05-Jan-06,12,67.64,
05-Jan-06,13,69.64,
05-Jan-06,14,71.2,
05-Jan-06,15,71.52,
05-Jan-06,16,70.92,
05-Jan-06,17,69.16,
05-Jan-06,18,65.92,
05-Jan-06,19,64,
05-Jan-06,20,62.64,
05-Jan-06,21,61.88,
05-Jan-06,22,60.64,
05-Jan-06,23,59.84,
05-Jan-06,24,58.36,
06-Jan-06,1,56.2,
06-Jan-06,2,54.88,
06-Jan-06,3,52.96,
06-Jan-06,4,50.96,
06-Jan-06,5,49.08,
06-Jan-06,6,47.88,
06-Jan-06,7,46.96,
06-Jan-06,8,46.6,
06-Jan-06,9,48.76,
06-Jan-06,10,50.4,
06-Jan-06,11,52.76,
06-Jan-06,12,53.92,
06-Jan-06,13,55.08,
06-Jan-06,14,55.72,
06-Jan-06,15,55.64,
06-Jan-06,16,55,
06-Jan-06,17,53.4,
06-Jan-06,18,51.12,
06-Jan-06,19,49.32,
06-Jan-06,20,48.28,
06-Jan-06,21,46.56,
06-Jan-06,22,45.36,
06-Jan-06,23,44.56,
06-Jan-06,24,43.96,
07-Jan-06,1,41.4,
07-Jan-06,2,40,
07-Jan-06,3,38.92,
07-Jan-06,4,38.24,
07-Jan-06,5,37.24,
07-Jan-06,6,36.64,
07-Jan-06,7,35.88,
07-Jan-06,8,36.56,
07-Jan-06,9,39.8,
07-Jan-06,10,42.36,
07-Jan-06,11,46,
07-Jan-06,12,48.4,
07-Jan-06,13,51.08,
07-Jan-06,14,53.04,
07-Jan-06,15,53.8,
07-Jan-06,16,54.24,
07-Jan-06,17,53.04,
07-Jan-06,18,49.2,
07-Jan-06,19,45.12,
07-Jan-06,20,42.48,
07-Jan-06,21,41.48,
07-Jan-06,22,40.4,
07-Jan-06,23,39.76,
07-Jan-06,24,38.88,
08-Jan-06,1,37.56,
08-Jan-06,2,36.64,
08-Jan-06,3,35.44,
08-Jan-06,4,35.64,
08-Jan-06,5,35.44,
08-Jan-06,6,35.4,
08-Jan-06,7,34.36,
08-Jan-06,8,35.32,
08-Jan-06,9,43.28,
08-Jan-06,10,51.04,
08-Jan-06,11,57.28,
08-Jan-06,12,60.64,
08-Jan-06,13,62.84,
08-Jan-06,14,64.08,
08-Jan-06,15,64.52,
08-Jan-06,16,64.48,
08-Jan-06,17,63,
08-Jan-06,18,58.76,
08-Jan-06,19,54.44,
08-Jan-06,20,52.12,
08-Jan-06,21,50.68,
08-Jan-06,22,49.08,
08-Jan-06,23,48.16,
08-Jan-06,24,47.6,
09-Jan-06,1,46.56,
09-Jan-06,2,45.8,
09-Jan-06,3,45,
09-Jan-06,4,44.96,
09-Jan-06,5,43.76,
09-Jan-06,6,43.16,
09-Jan-06,7,42.08,
09-Jan-06,8,43.8,
09-Jan-06,9,51.56,
09-Jan-06,10,59.04,
09-Jan-06,11,64.04,
09-Jan-06,12,67.04,
09-Jan-06,13,69.08,
09-Jan-06,14,69.88,
09-Jan-06,15,70.36,
09-Jan-06,16,70.44,
09-Jan-06,17,68.96,
09-Jan-06,18,63.2,
09-Jan-06,19,58.44,
09-Jan-06,20,56.56,
09-Jan-06,21,54.84,
09-Jan-06,22,53.44,
09-Jan-06,23,52.6,
09-Jan-06,24,52.24,
10-Jan-06,1,50.8,
10-Jan-06,2,50.08,
10-Jan-06,3,49.8,
10-Jan-06,4,49.96,
10-Jan-06,5,50.08,
10-Jan-06,6,49.76,
10-Jan-06,7,50.2,
10-Jan-06,8,51.68,
10-Jan-06,9,57.4,
10-Jan-06,10,63.36,
10-Jan-06,11,68.72,
10-Jan-06,12,71.32,
10-Jan-06,13,72.8,
10-Jan-06,14,73.72,
10-Jan-06,15,73.36,
10-Jan-06,16,72.92,
10-Jan-06,17,71.48,
10-Jan-06,18,68.56,
10-Jan-06,19,65.2,
10-Jan-06,20,63.88,
10-Jan-06,21,63.12,
10-Jan-06,22,62.52,
10-Jan-06,23,61.96,
10-Jan-06,24,60.68,
11-Jan-06,1,60.4,
11-Jan-06,2,60,
11-Jan-06,3,59.52,
11-Jan-06,4,58.4,
11-Jan-06,5,57.32,
11-Jan-06,6,57.36,
11-Jan-06,7,56.44,
11-Jan-06,8,56.64,
11-Jan-06,9,61.16,
11-Jan-06,10,66.16,
11-Jan-06,11,71.04,
11-Jan-06,12,73.48,
11-Jan-06,13,74.76,
11-Jan-06,14,75.16,
11-Jan-06,15,75.32,
11-Jan-06,16,74.36,
11-Jan-06,17,73.04,
11-Jan-06,18,69.2,
11-Jan-06,19,65.8,
11-Jan-06,20,63.52,
11-Jan-06,21,61.48,
11-Jan-06,22,60.72,
11-Jan-06,23,60.12,
11-Jan-06,24,59.12,
12-Jan-06,1,57.8,
12-Jan-06,2,57.76,
12-Jan-06,3,57.08,
12-Jan-06,4,56.56,
12-Jan-06,5,56.28,
12-Jan-06,6,55.76,
12-Jan-06,7,55.56,
12-Jan-06,8,55.84,
12-Jan-06,9,60.36,
12-Jan-06,10,65.04,
12-Jan-06,11,69.8,
12-Jan-06,12,72.4,
12-Jan-06,13,74.12,
12-Jan-06,14,75.08,
12-Jan-06,15,75.32,
12-Jan-06,16,74.96,
12-Jan-06,17,73.6,
12-Jan-06,18,69.24,
12-Jan-06,19,65.52,
12-Jan-06,20,63.56,
12-Jan-06,21,62.36,
12-Jan-06,22,60.8,
12-Jan-06,23,60.24,
12-Jan-06,24,59.48,
13-Jan-06,1,58.36,
13-Jan-06,2,57.64,
13-Jan-06,3,57.72,
13-Jan-06,4,57.44,
13-Jan-06,5,57.2,
13-Jan-06,6,57.12,
13-Jan-06,7,57,
13-Jan-06,8,57.96,
13-Jan-06,9,61.72,
13-Jan-06,10,65.64,
13-Jan-06,11,69.92,
13-Jan-06,12,72.72,
13-Jan-06,13,73.56,
13-Jan-06,14,74.12,
13-Jan-06,15,73.92,
13-Jan-06,16,72.88,
13-Jan-06,17,71.76,
13-Jan-06,18,70.52,
13-Jan-06,19,68.76,
13-Jan-06,20,68.08,
13-Jan-06,21,67,
13-Jan-06,22,66,
13-Jan-06,23,64.6,
13-Jan-06,24,62.64,
14-Jan-06,1,59.52,
14-Jan-06,2,57.32,
14-Jan-06,3,55.04,
14-Jan-06,4,52.76,
14-Jan-06,5,51.56,
14-Jan-06,6,50.4,
14-Jan-06,7,49.36,
14-Jan-06,8,49.32,
14-Jan-06,9,50.44,
14-Jan-06,10,51.72,
14-Jan-06,11,54.08,
14-Jan-06,12,55.6,
14-Jan-06,13,57.28,
14-Jan-06,14,58.52,
14-Jan-06,15,59.12,
14-Jan-06,16,59.04,
14-Jan-06,17,57.84,
14-Jan-06,18,55.56,
14-Jan-06,19,52.76,
14-Jan-06,20,51.64,
14-Jan-06,21,50.72,
14-Jan-06,22,49.84,
14-Jan-06,23,48.56,
14-Jan-06,24,47.56,
15-Jan-06,1,45.28,
15-Jan-06,2,43.64,
15-Jan-06,3,42.2,
15-Jan-06,4,40.56,
15-Jan-06,5,39.56,
15-Jan-06,6,38.32,
15-Jan-06,7,37.48,
15-Jan-06,8,37.6,
15-Jan-06,9,41.12,
15-Jan-06,10,45,
15-Jan-06,11,49.84,
15-Jan-06,12,54.08,
15-Jan-06,13,57.48,
15-Jan-06,14,59.68,
15-Jan-06,15,60.96,
15-Jan-06,16,61.24,
15-Jan-06,17,59.92,
15-Jan-06,18,56.04,
15-Jan-06,19,51.92,
15-Jan-06,20,50.44,
15-Jan-06,21,49.68,
15-Jan-06,22,48.84,
15-Jan-06,23,48.08,
15-Jan-06,24,47.52,
16-Jan-06,1,46.68,
16-Jan-06,2,46.2,
16-Jan-06,3,46.08,
16-Jan-06,4,46.04,
16-Jan-06,5,46.28,
16-Jan-06,6,45.96,
16-Jan-06,7,45.48,
16-Jan-06,8,45,
16-Jan-06,9,51,
16-Jan-06,10,56.8,
16-Jan-06,11,62.12,
16-Jan-06,12,64.56,
16-Jan-06,13,66.88,
16-Jan-06,14,68.28,
16-Jan-06,15,68.92,
16-Jan-06,16,68.52,
16-Jan-06,17,66.88,
16-Jan-06,18,62.68,
16-Jan-06,19,58.48,
16-Jan-06,20,55.72,
16-Jan-06,21,54.24,
16-Jan-06,22,52.88,
16-Jan-06,23,52.04,
16-Jan-06,24,50.84,
17-Jan-06,1,51.48,
17-Jan-06,2,51.08,
17-Jan-06,3,51,
17-Jan-06,4,51.4,
17-Jan-06,5,51.48,
17-Jan-06,6,51.76,
17-Jan-06,7,52.56,
17-Jan-06,8,54.8,
17-Jan-06,9,59.44,
17-Jan-06,10,63.84,
17-Jan-06,11,68.72,
17-Jan-06,12,71.48,
17-Jan-06,13,73.2,
17-Jan-06,14,74.04,
17-Jan-06,15,74.16,
17-Jan-06,16,74.48,
17-Jan-06,17,73.32,
17-Jan-06,18,71.12,
17-Jan-06,19,69.16,
17-Jan-06,20,67.44,
17-Jan-06,21,66.48,
17-Jan-06,22,66.16,
17-Jan-06,23,64.4,
17-Jan-06,24,62.4,
18-Jan-06,1,60.28,
18-Jan-06,2,58.76,
18-Jan-06,3,57.16,
18-Jan-06,4,56.52,
18-Jan-06,5,54.44,
18-Jan-06,6,52.96,
18-Jan-06,7,51.08,
18-Jan-06,8,49.84,
18-Jan-06,9,50.8,
18-Jan-06,10,52.4,
18-Jan-06,11,53.88,
18-Jan-06,12,55.56,
18-Jan-06,13,56.8,
18-Jan-06,14,57.6,
18-Jan-06,15,58.32,
18-Jan-06,16,58.36,
18-Jan-06,17,57.04,
18-Jan-06,18,53.08,
18-Jan-06,19,47.96,
18-Jan-06,20,46.08,
18-Jan-06,21,43.84,
18-Jan-06,22,43.2,
18-Jan-06,23,42.16,
18-Jan-06,24,41.76,
19-Jan-06,1,38.12,
19-Jan-06,2,38.52,
19-Jan-06,3,38.04,
19-Jan-06,4,37.68,
19-Jan-06,5,38.2,
19-Jan-06,6,38.08,
19-Jan-06,7,38.2,
19-Jan-06,8,39.4,
19-Jan-06,9,46.92,
19-Jan-06,10,53.8,
19-Jan-06,11,58.96,
19-Jan-06,12,62.48,
19-Jan-06,13,64.4,
19-Jan-06,14,65.8,
19-Jan-06,15,66.44,
19-Jan-06,16,66.56,
19-Jan-06,17,65.28,
19-Jan-06,18,62.24,
19-Jan-06,19,58.24,
19-Jan-06,20,55.72,
19-Jan-06,21,54.24,
19-Jan-06,22,53.92,
19-Jan-06,23,53.12,
19-Jan-06,24,51.32,
20-Jan-06,1,51.12,
20-Jan-06,2,51.08,
20-Jan-06,3,50.8,
20-Jan-06,4,50.72,
20-Jan-06,5,50.76,
20-Jan-06,6,51.04,
20-Jan-06,7,51.12,
20-Jan-06,8,52.64,
20-Jan-06,9,57.92,
20-Jan-06,10,62.88,
20-Jan-06,11,68.12,
20-Jan-06,12,71.56,
20-Jan-06,13,72.84,
20-Jan-06,14,73.48,
20-Jan-06,15,73.68,
20-Jan-06,16,73.24,
20-Jan-06,17,71.92,
20-Jan-06,18,70.08,
20-Jan-06,19,68.2,
20-Jan-06,20,67.04,
20-Jan-06,21,66.52,
20-Jan-06,22,65.72,
20-Jan-06,23,64.88,
20-Jan-06,24,63.8,
21-Jan-06,1,64.12,
21-Jan-06,2,63.96,
21-Jan-06,3,64.08,
21-Jan-06,4,63.84,
21-Jan-06,5,64.24,
21-Jan-06,6,63.8,
21-Jan-06,7,63.08,
21-Jan-06,8,62.76,
21-Jan-06,9,66.12,
21-Jan-06,10,69.32,
21-Jan-06,11,72.72,
21-Jan-06,12,74.56,
21-Jan-06,13,76.16,
21-Jan-06,14,77.08,
21-Jan-06,15,77.36,
21-Jan-06,16,76.92,
21-Jan-06,17,75.96,
21-Jan-06,18,72.4,
21-Jan-06,19,69.12,
21-Jan-06,20,67.84,
21-Jan-06,21,66.6,
21-Jan-06,22,65.88,
21-Jan-06,23,65.4,
21-Jan-06,24,64.8,
22-Jan-06,1,63.92,
22-Jan-06,2,63.96,
22-Jan-06,3,63.6,
22-Jan-06,4,64,
22-Jan-06,5,64.24,
22-Jan-06,6,64.28,
22-Jan-06,7,64.44,
22-Jan-06,8,64.6,
22-Jan-06,9,66.6,
22-Jan-06,10,70.04,
22-Jan-06,11,73,
22-Jan-06,12,75.24,
22-Jan-06,13,76.6,
22-Jan-06,14,77.44,
22-Jan-06,15,77.72,
22-Jan-06,16,77.48,
22-Jan-06,17,76.16,
22-Jan-06,18,73.72,
22-Jan-06,19,71,
22-Jan-06,20,69.32,
22-Jan-06,21,68.68,
22-Jan-06,22,68.2,
22-Jan-06,23,67.76,
22-Jan-06,24,67.28,
23-Jan-06,1,67.16,
23-Jan-06,2,66.84,
23-Jan-06,3,66.56,
23-Jan-06,4,66.4,
23-Jan-06,5,66.2,
23-Jan-06,6,66.16,
23-Jan-06,7,65.88,
23-Jan-06,8,66.56,
23-Jan-06,9,68.76,
23-Jan-06,10,71.2,
23-Jan-06,11,73.8,
23-Jan-06,12,75.72,
23-Jan-06,13,77.24,
23-Jan-06,14,77.72,
23-Jan-06,15,77.72,
23-Jan-06,16,77.44,
23-Jan-06,17,76.24,
23-Jan-06,18,73.68,
23-Jan-06,19,71.44,
23-Jan-06,20,70.16,
23-Jan-06,21,69.68,
23-Jan-06,22,69.2,
23-Jan-06,23,68.56,
23-Jan-06,24,68.4,
24-Jan-06,1,67.56,
24-Jan-06,2,66.76,
24-Jan-06,3,66.32,
24-Jan-06,4,66.4,
24-Jan-06,5,65.92,
24-Jan-06,6,65.6,
24-Jan-06,7,65.4,
24-Jan-06,8,66.08,
24-Jan-06,9,67.52,
24-Jan-06,10,69.76,
24-Jan-06,11,72.28,
24-Jan-06,12,73.96,
24-Jan-06,13,74.2,
24-Jan-06,14,75.08,
24-Jan-06,15,75.48,
24-Jan-06,16,74.72,
24-Jan-06,17,73.08,
24-Jan-06,18,70.76,
24-Jan-06,19,67.2,
24-Jan-06,20,65.48,
24-Jan-06,21,64,
24-Jan-06,22,63.04,
24-Jan-06,23,62.2,
24-Jan-06,24,61.16,
25-Jan-06,1,59.08,
25-Jan-06,2,57.6,
25-Jan-06,3,56.16,
25-Jan-06,4,54.64,
25-Jan-06,5,53.2,
25-Jan-06,6,51.48,
25-Jan-06,7,50.04,
25-Jan-06,8,49.72,
25-Jan-06,9,54.2,
25-Jan-06,10,58.56,
25-Jan-06,11,62.56,
25-Jan-06,12,65.36,
25-Jan-06,13,66.8,
25-Jan-06,14,68.4,
25-Jan-06,15,68.8,
25-Jan-06,16,68.64,
25-Jan-06,17,66.88,
25-Jan-06,18,62.92,
25-Jan-06,19,57.4,
25-Jan-06,20,55.32,
25-Jan-06,21,54.12,
25-Jan-06,22,52.88,
25-Jan-06,23,51.44,
25-Jan-06,24,50.64,
26-Jan-06,1,49.12,
26-Jan-06,2,47.32,
26-Jan-06,3,45.92,
26-Jan-06,4,44.88,
26-Jan-06,5,43.28,
26-Jan-06,6,42.12,
26-Jan-06,7,40.64,
26-Jan-06,8,41,
26-Jan-06,9,46.36,
26-Jan-06,10,52.16,
26-Jan-06,11,57.24,
26-Jan-06,12,60.24,
26-Jan-06,13,62.32,
26-Jan-06,14,63.8,
26-Jan-06,15,64.44,
26-Jan-06,16,64.36,
26-Jan-06,17,63.16,
26-Jan-06,18,59.64,
26-Jan-06,19,55.12,
26-Jan-06,20,53.04,
26-Jan-06,21,51.64,
26-Jan-06,22,50.68,
26-Jan-06,23,50.24,
26-Jan-06,24,50.16,
27-Jan-06,1,49.96,
27-Jan-06,2,49.48,
27-Jan-06,3,49.08,
27-Jan-06,4,48.56,
27-Jan-06,5,48.12,
27-Jan-06,6,47.8,
27-Jan-06,7,48.36,
27-Jan-06,8,49,
27-Jan-06,9,52.6,
27-Jan-06,10,57.72,
27-Jan-06,11,61.68,
27-Jan-06,12,63.88,
27-Jan-06,13,65.08,
27-Jan-06,14,66.28,
27-Jan-06,15,66.16,
27-Jan-06,16,65.92,
27-Jan-06,17,64.76,
27-Jan-06,18,62.12,
27-Jan-06,19,58.2,
27-Jan-06,20,56.88,
27-Jan-06,21,55.68,
27-Jan-06,22,54.92,
27-Jan-06,23,54.52,
27-Jan-06,24,53.04,
28-Jan-06,1,51.92,
28-Jan-06,2,51.16,
28-Jan-06,3,51.48,
28-Jan-06,4,50.64,
28-Jan-06,5,50.36,
28-Jan-06,6,50.28,
28-Jan-06,7,49.76,
28-Jan-06,8,50.84,
28-Jan-06,9,56.6,
28-Jan-06,10,62.44,
28-Jan-06,11,66.88,
28-Jan-06,12,69.4,
28-Jan-06,13,70.28,
28-Jan-06,14,70.92,
28-Jan-06,15,70.92,
28-Jan-06,16,70.2,
28-Jan-06,17,69.2,
28-Jan-06,18,66.64,
28-Jan-06,19,64.08,
28-Jan-06,20,62.12,
28-Jan-06,21,60.44,
28-Jan-06,22,59.64,
28-Jan-06,23,58.84,
28-Jan-06,24,57.72,
29-Jan-06,1,57.56,
29-Jan-06,2,57.16,
29-Jan-06,3,57.36,
29-Jan-06,4,58.24,
29-Jan-06,5,58.92,
29-Jan-06,6,59.48,
29-Jan-06,7,59.6,
29-Jan-06,8,59.88,
29-Jan-06,9,62.32,
29-Jan-06,10,65.56,
29-Jan-06,11,69.24,
29-Jan-06,12,71.36,
29-Jan-06,13,72.92,
29-Jan-06,14,72.84,
29-Jan-06,15,72.72,
29-Jan-06,16,71.88,
29-Jan-06,17,70.84,
29-Jan-06,18,69.64,
29-Jan-06,19,68.4,
29-Jan-06,20,67.48,
29-Jan-06,21,66.96,
29-Jan-06,22,66.48,
29-Jan-06,23,66,
29-Jan-06,24,65.64,
30-Jan-06,1,65.24,
30-Jan-06,2,65,
30-Jan-06,3,64.56,
30-Jan-06,4,64.24,
30-Jan-06,5,63.96,
30-Jan-06,6,63.92,
30-Jan-06,7,63.72,
30-Jan-06,8,64.04,
30-Jan-06,9,64.64,
30-Jan-06,10,65.64,
30-Jan-06,11,66.64,
30-Jan-06,12,68.28,
30-Jan-06,13,69.92,
30-Jan-06,14,70.8,
30-Jan-06,15,70.96,
30-Jan-06,16,70.52,
30-Jan-06,17,69.04,
30-Jan-06,18,67.36,
30-Jan-06,19,65.44,
30-Jan-06,20,64.44,
30-Jan-06,21,63.8,
30-Jan-06,22,63.16,
30-Jan-06,23,63.08,
30-Jan-06,24,62.56,
31-Jan-06,1,61.4,
31-Jan-06,2,60.64,
31-Jan-06,3,59.84,
31-Jan-06,4,57.12,
31-Jan-06,5,55.32,
31-Jan-06,6,53.6,
31-Jan-06,7,51.28,
31-Jan-06,8,50.16,
31-Jan-06,9,53.6,
31-Jan-06,10,56.8,
31-Jan-06,11,59.16,
31-Jan-06,12,61.4,
31-Jan-06,13,62.92,
31-Jan-06,14,64.64,
31-Jan-06,15,65.36,
31-Jan-06,16,65.4,
31-Jan-06,17,64.48,
31-Jan-06,18,60.72,
31-Jan-06,19,54.28,
31-Jan-06,20,51.36,
31-Jan-06,21,49.16,
31-Jan-06,22,47.96,
31-Jan-06,23,46.68,
31-Jan-06,24,45.32,
01-Feb-06,1,42.56,
01-Feb-06,2,41.84,
01-Feb-06,3,41.2,
01-Feb-06,4,40.44,
01-Feb-06,5,40.04,
01-Feb-06,6,39.44,
01-Feb-06,7,38.36,
01-Feb-06,8,39.84,
01-Feb-06,9,48.84,
01-Feb-06,10,56.68,
01-Feb-06,11,61.56,
01-Feb-06,12,64.2,
01-Feb-06,13,66.24,
01-Feb-06,14,67.4,
01-Feb-06,15,68.48,
01-Feb-06,16,68.48,
01-Feb-06,17,67.56,
01-Feb-06,18,63.08,
01-Feb-06,19,57.84,
01-Feb-06,20,54.96,
01-Feb-06,21,53.12,
01-Feb-06,22,52.56,
01-Feb-06,23,51.56,
01-Feb-06,24,50.44,
02-Feb-06,1,49.68,
02-Feb-06,2,50.68,
02-Feb-06,3,51.6,
02-Feb-06,4,52.32,
02-Feb-06,5,52.92,
02-Feb-06,6,54.28,
02-Feb-06,7,55.72,
02-Feb-06,8,57.12,
02-Feb-06,9,60.4,
02-Feb-06,10,65.2,
02-Feb-06,11,68.72,
02-Feb-06,12,70.88,
02-Feb-06,13,72.4,
02-Feb-06,14,73.04,
02-Feb-06,15,73.68,
02-Feb-06,16,73.56,
02-Feb-06,17,73.08,
02-Feb-06,18,71.8,
02-Feb-06,19,70.76,
02-Feb-06,20,69.56,
02-Feb-06,21,69.08,
02-Feb-06,22,68.36,
02-Feb-06,23,67.72,
02-Feb-06,24,66.4,
03-Feb-06,1,65.88,
03-Feb-06,2,65.16,
03-Feb-06,3,65.04,
03-Feb-06,4,65.12,
03-Feb-06,5,65.12,
03-Feb-06,6,64.52,
03-Feb-06,7,64.04,
03-Feb-06,8,63.84,
03-Feb-06,9,64.84,
03-Feb-06,10,65.32,
03-Feb-06,11,66.16,
03-Feb-06,12,66.92,
03-Feb-06,13,67.76,
03-Feb-06,14,67.64,
03-Feb-06,15,67.8,
03-Feb-06,16,67.56,
03-Feb-06,17,67,
03-Feb-06,18,65.92,
03-Feb-06,19,65.44,
03-Feb-06,20,65.08,
03-Feb-06,21,64.76,
03-Feb-06,22,64.56,
03-Feb-06,23,64.84,
03-Feb-06,24,64.8,
04-Feb-06,1,64.72,
04-Feb-06,2,64.8,
04-Feb-06,3,64.28,
04-Feb-06,4,64.4,
04-Feb-06,5,64.32,
04-Feb-06,6,64.28,
04-Feb-06,7,63.72,
04-Feb-06,8,62.8,
04-Feb-06,9,62.44,
04-Feb-06,10,62.16,
04-Feb-06,11,62.56,
04-Feb-06,12,63.2,
04-Feb-06,13,62.96,
04-Feb-06,14,63.04,
04-Feb-06,15,62.92,
04-Feb-06,16,63,
04-Feb-06,17,62.04,
04-Feb-06,18,58.76,
04-Feb-06,19,55.96,
04-Feb-06,20,54.4,
04-Feb-06,21,53.68,
04-Feb-06,22,52.72,
04-Feb-06,23,52.2,
04-Feb-06,24,51.52,
05-Feb-06,1,48.92,
05-Feb-06,2,48.28,
05-Feb-06,3,46.8,
05-Feb-06,4,45.64,
05-Feb-06,5,44.8,
05-Feb-06,6,44.04,
05-Feb-06,7,43.4,
05-Feb-06,8,43.2,
05-Feb-06,9,47.48,
05-Feb-06,10,51.08,
05-Feb-06,11,53.96,
05-Feb-06,12,56.2,
05-Feb-06,13,58.32,
05-Feb-06,14,59.96,
05-Feb-06,15,60.64,
05-Feb-06,16,60.4,
05-Feb-06,17,59.6,
05-Feb-06,18,57.48,
05-Feb-06,19,53.32,
05-Feb-06,20,50.24,
05-Feb-06,21,48.36,
05-Feb-06,22,46.92,
05-Feb-06,23,45.88,
05-Feb-06,24,44.48,
06-Feb-06,1,43.12,
06-Feb-06,2,42.28,
06-Feb-06,3,41.8,
06-Feb-06,4,40.84,
06-Feb-06,5,40,
06-Feb-06,6,39.68,
06-Feb-06,7,39.52,
06-Feb-06,8,41.48,
06-Feb-06,9,48.44,
06-Feb-06,10,55.2,
06-Feb-06,11,59.76,
06-Feb-06,12,62.96,
06-Feb-06,13,64.92,
06-Feb-06,14,66.4,
06-Feb-06,15,66.6,
06-Feb-06,16,66.64,
06-Feb-06,17,65.84,
06-Feb-06,18,63.84,
06-Feb-06,19,60.72,
06-Feb-06,20,58,
06-Feb-06,21,56.76,
06-Feb-06,22,56.16,
06-Feb-06,23,55.28,
06-Feb-06,24,55.52,
07-Feb-06,1,54.92,
07-Feb-06,2,54.28,
07-Feb-06,3,53.96,
07-Feb-06,4,53.48,
07-Feb-06,5,53.68,
07-Feb-06,6,52.88,
07-Feb-06,7,52.96,
07-Feb-06,8,53.32,
07-Feb-06,9,55.76,
07-Feb-06,10,58.88,
07-Feb-06,11,61.48,
07-Feb-06,12,62.84,
07-Feb-06,13,63.32,
07-Feb-06,14,63.56,
07-Feb-06,15,63.36,
07-Feb-06,16,63.24,
07-Feb-06,17,62.08,
07-Feb-06,18,60.4,
07-Feb-06,19,56.08,
07-Feb-06,20,53.56,
07-Feb-06,21,51.68,
07-Feb-06,22,50.52,
07-Feb-06,23,49.12,
07-Feb-06,24,48.44,
08-Feb-06,1,44.6,
08-Feb-06,2,43.84,
08-Feb-06,3,42.8,
08-Feb-06,4,41.92,
08-Feb-06,5,41,
08-Feb-06,6,40,
08-Feb-06,7,38.84,
08-Feb-06,8,39.72,
08-Feb-06,9,44.72,
08-Feb-06,10,50.04,
08-Feb-06,11,54.28,
08-Feb-06,12,57.32,
08-Feb-06,13,59.48,
08-Feb-06,14,61.12,
08-Feb-06,15,62.16,
08-Feb-06,16,62.64,
08-Feb-06,17,61.24,
08-Feb-06,18,58.32,
08-Feb-06,19,52.84,
08-Feb-06,20,49.2,
08-Feb-06,21,47.24,
08-Feb-06,22,45.84,
08-Feb-06,23,44.44,
